Review ID,Reviewer Name,Rating,Review Date,Review Content
8451,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8452,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8453,Rick Wilson,5 ⭐,Jan 21 2025,"Everything went as advertised. No hidden loop hole or hoops to jump threw. Very happy, will be using this again."
8454,LS,5 ⭐,Jan 23 2025,What started out as a poor experience turned out great! Although it was time consuming I did get my claim approved and paid within a reasonable time! Thank You!
8455,Christopher Guevarra,5 ⭐,Jan 21 2025,"Submitting the insurance claim for a comedy show ticket on my computer browser was extremely difficult. However, submitting it on the phone through the app was extremely wasy."
8456,BM,5 ⭐,Jan 21 2025,Quick response and compassionate service.
8457,NO,5 ⭐,Jan 21 2025,"One hour was all Allianz needed to take care of our claim when we had to cancel our flight due to husbands cancer diagnosis.  Can’t say enough about partnering with them for trip insurance… when you need it, (and you do) you need Allianz!"
8458,PS,5 ⭐,Jan 21 2025,very easy registration.  have not had to use it yet. fingers crossed
8459,CR,1 ⭐,Jan 21 2025,I have called and asked to speak with the claim manager twice now. No one is home.
8460,TE,5 ⭐,Jan 21 2025,N/A
8461,KR,5 ⭐,Jan 21 2025,N/A
8462,AB,5 ⭐,Jan 21 2025,"My claim was processed promptly. I was refunded everything that I claimed, due to my flight cancellation."
8463,BB,5 ⭐,Jan 21 2025,App was easy to use and turn around on my refund was quick and helpful
8464,SF,5 ⭐,Jan 21 2025,It was a very easy and hassle free process.
8465,BD,5 ⭐,Jan 21 2025,I have had good results from prior use of this insurance
8466,SA,4 ⭐,Jan 21 2025,N/A
8467,LE,1 ⭐,Jan 21 2025,I was unable to make my trip and was not given any compensation.
8468,SS,5 ⭐,Jan 21 2025,I couldn’t make my flight due to not feeling great and simply submitted my flight itinerary with proof of payment and my claim was approved within a couple days. Very easy. All done online.
8469,KR,5 ⭐,Jan 21 2025,"Very easy claim filing. Quick payment.  I am so glad we purchased I this insurance, as we were unable to attend our event. I filed the online claim and provided the necessary documentation and was issued an immediate refund response.  I also received my refund within 48 hours! Thank you Allianz!"
8470,DI,1 ⭐,Jan 21 2025,N/A
8471,CF,5 ⭐,Jan 21 2025,"I had been exposed to pneumonia triggers while on travel so had to stay in the hospital, my claim for the hospital expense reimbursement was promptly attended to."
8472,RI,5 ⭐,Jan 21 2025,Fantastic fantastic
8473,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8474,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8475,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8476,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8477,SM,1 ⭐,Jan 21 2025,Total scam difficult to use and dishonest
8478,SM,5 ⭐,Jan 21 2025,"The representative with whom I spoke was very knowledgeable, patient and helpful!"
8479,MI,1 ⭐,Jan 21 2025,"Allianz repeatedly tried to stall and defer payment.  I had to get my travel agent involved in the process, as only she was able to get the information from the cruise line they asked for, after I supplied all the required information requested initially in my claim"
8480,CC,5 ⭐,Jan 21 2025,Allianz was quick to process my claim. I am very impressed with their service.
8481,DB,5 ⭐,Jan 21 2025,N/A
8482,AN,5 ⭐,Jan 21 2025,They were very helpful. It was easy to submit a claim and receive my money back quickly.
8483,DA,1 ⭐,Jan 21 2025,"I'm still waiting on a response to my claim.  My star rating may increase, but its been over a week with no response after the initial claim submission"
8484,JS,5 ⭐,Jan 21 2025,"Once all my documents were submitted, my claim was paid out quickly. I really appreciated how efficient they are in regards to processing my claim."
8485,WC,5 ⭐,Jan 21 2025,"The whole process for filing my claim online was very easy and efficient.  My claim was reviewed and approved very promptly, and I received my payment within days.  Couldn't have been more satisfied with the service!"
8486,AW,1 ⭐,Jan 21 2025,I canceled my tickets my friend has an illness that is fatal. No I will not send a doctor note and it's illegal to ask for it. I don't care but I will blow your company up all over on line. I paid for your insurance and now you don't want pay.
8487,MD,5 ⭐,Jan 21 2025,"I was pleasantly surprised by the ease of using the APP, filing my claim, and receiving my money. Will use again for sure!"
8488,AD,5 ⭐,Jan 21 2025,The facility of filing my claim.  Helpful representatives on the phone.
8489,SS,5 ⭐,Jan 21 2025,Hassle free experience
8490,DO,5 ⭐,Jan 21 2025,Excellent customer service very efficient to the customers needs
8491,Thomas Odom,4 ⭐,Jan 21 2025,Was helpful in addressing my concerns as far as renewals on annual policy
8492,RI,5 ⭐,Jan 21 2025,N/A
8493,TS,2 ⭐,Jan 21 2025,Still waiting on a response for my trip insurance on a recent cancellation.
8494,CS,1 ⭐,Jan 21 2025,I still have not received an update on my case
8495,MT,5 ⭐,Jan 21 2025,Affordable and seamless
8496,EC,1 ⭐,Jan 21 2025,You require documentation stating someone needs to work and can't travel. This is quite difficult for professional people who aren't hourly and not on a schedule.
8497,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8498,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8499,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8500,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8501,RH,1 ⭐,Jan 21 2025,I started a claim on Jan 14th and got no response till now. Not even status change
8502,BD,5 ⭐,Jan 21 2025,N/A
8503,PD,1 ⭐,Jan 21 2025,"Dates of flight were changed and Allianz agent assured me that the insurance covered the changed dates.  The departure was canceled at last minute, so insurance interruption coverage was activated.  Claim for car rental was approved and paid.  Multiple emails for lodging seemed to disappear.  Hard copy was sent via regular mail to claims center with letter indicating that car rental was approved and approving the lodging would be a formality.  In spite of the acceptance of the rental claim, the lodging one was rejected, stating the coverage expired with the original dates of travel.  Could not get any explanation or resolution by speaking to an agent on the phone.  He simply repeated no coverage and refused to address the fact that the claim for the car rental had been approved for the changed dates.   For anyone changing dates of travel, don’t assume that Allianz insurance will cover the changed dates, because those agents at that company can’t agree on their own policy."
8504,KA,5 ⭐,Jan 21 2025,Allianz is always very quick with responses for trip cancellation claims. I use them for every trip and airline ticket for insurance. Very pleased with customer service
8505,RH,5 ⭐,Jan 21 2025,"Had medical emergency 2 days before sailing.  Cruise line policy meant no refunds or credits.  Completed requested documentation by Allianz and submitted support documents, Upon review, got direct deposit on all requested funds within their timeline.  Very happy, will continue to use the yearly travel insurance option."
8506,PA,5 ⭐,Jan 21 2025,Such a relief that I bought insurance when I realized I couldn’t go to my event. The online claim center was easy to use and a decision was made quickly.
8507,RB,5 ⭐,Jan 21 2025,Because all that I had to face you made things easier for me on your end.  Thanks for working so quick.
8508,EL,5 ⭐,Jan 21 2025,The updates were great.
8509,MT,1 ⭐,Jan 21 2025,Your service was trash & a scam!
8510,AT,5 ⭐,Jan 21 2025,Thank you for your speedy review. I am a very happy customer
8511,MT,5 ⭐,Jan 21 2025,Experience was fast and reliable.
8512,WB,5 ⭐,Jan 21 2025,"Quick, efficient, no unnecessary paperwork."
8513,KP,5 ⭐,Jan 21 2025,very honestly handle the claim. Exceptional service.
8514,AN,5 ⭐,Jan 21 2025,N/A
8515,Matthew White,1 ⭐,Jan 21 2025,"No response left in limbo, probably paid for insurance for nothing. 100 hoops to jump through future potential buyers beware don’t waste the money"
8516,HN,5 ⭐,Jan 21 2025,Very helpful and clear with information and claim instructions.
8517,MH,5 ⭐,Jan 21 2025,N/A
8518,JS,5 ⭐,Jan 21 2025,im glad a bought the insurance on this event
8519,DB,5 ⭐,Jan 21 2025,"The instruction for filing a claim were easily understood. Once I filed my claims, the Insurance Company quickly paid my claim.  I am well satisfied with the results."
8520,JH,1 ⭐,Jan 21 2025,Absolutely horrible. I will never be purchasing tickets when this company is involved
8521,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8522,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8523,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8524,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8525,ES,1 ⭐,Jan 21 2025,Wrong amount of credit 390.00 dollars less
8526,MA,1 ⭐,Jan 21 2025,Only gave me $800 instead of $7600. Deducted insurance I received from another insurance for the land tour.  The insured the airfare.
8527,TM,5 ⭐,Jan 21 2025,"When Allegiant wouldn't help me, you can through. You were very easy to work with."
8528,SB,1 ⭐,Jan 21 2025,N/A
8529,KA,5 ⭐,Jan 21 2025,This was the smoothest experience I ever had. It was a painless process and wish everything in life was this simple.
8530,EM,5 ⭐,Jan 21 2025,N/A
8531,AS,5 ⭐,Jan 21 2025,"Quick, easy and affordable options!"
8532,AZ,5 ⭐,Jan 21 2025,The responsiveness of Allianz is great and what I was expecting.Its network of international partners is also a great asset.The procedure to introduce a claim is very user-friendly. Thank you!
8533,AM,1 ⭐,Jan 28 2025,"A claim was started by over the phone.  Someone on your end filed the claim under ""Delayed"" when the flight was cancelled, not delayed.  I was given a smaller return because of this.  I pointed out the error and nothing has been done.  I have called and emailed on numerous dates trying to get it corrected, with no assistance. The last time I spoke with someone from you company, they said I did not supply receipts, even though I have twice.  When they found the uber receipt that I submitted twice, they had no response and said they would look into it.  I have heard nothing back.  They said they mailed me a check.  I have not received it.   I will not use your company again.  Still waiting on the compensation that I am owed.Update to your reply:  I have contacted your company numerous times. Your response is you will get back to me and you have not. I provided you documentation that says the flight was canceled, not delayed. I have provided you documentation that the airline said they could not put me on another flight. You choose to only compensate me for a delayed flight, not a canceled one. I’ve also provided you as stated earlier, a receipt of my Uber to get to my next destination which you did not reimburse.   If you would like to contact me, trust me you have all of my information to do so. It is been provided at least on four different dates.   I would like reimbursement for what I am owed.  Again, the error was on your part.  And you won’t rectify it."
8534,JS,1 ⭐,Jan 21 2025,Claim is still not resolved. Someone who knows what they are doing with authority must get involved !!!
8535,DT,5 ⭐,Jan 21 2025,My flight was diverted to a different city and I had to stay overnight in a hotel. I appreciate that you fulfilled your promise and reimbursed me.
8536,AJ,5 ⭐,Jan 21 2025,"Absolutely 100% worth every pennyIt’s a little stressful waiting for the approval, but I’ve not yet been denied."
8537,AL,1 ⭐,Jan 21 2025,slow to follow up on claimNo response / updates
8538,CD,4 ⭐,Jan 21 2025,"The emergency support number connects you to a live support personnel, not an AI. The staffs are very courteous and professional.  Some of the issues we encountered are sending out the documents to the office for review.  When traveling, it's not easy to communicate with the support staffs without a working phone line or WIFI.  The approval process is not immediate when an injury involves.  Always keep all the receipts."
8539,LB,5 ⭐,Jan 21 2025,Very responsive and easy claim process
8540,AH,5 ⭐,Jan 21 2025,Amazing and prompt
8541,MA,5 ⭐,Jan 21 2025,"Process was easy, fast, and will always get the ticket insurance. Well worth the minimal extra cost."
8542,BR,5 ⭐,Jan 21 2025,I really thought it was going to be a hassle getting reimbursed for the tow truck but it wasn’t. Two days after I filed the claim the money was deposited into my bank account.
8543,FH,5 ⭐,Jan 21 2025,"Prompt response,great communication and customer service"
8544,JL,5 ⭐,Jan 21 2025,"I received a complete reimbursement of the tickets I had purchased, and it happened within 2 days."
8545,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8546,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8547,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8548,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8549,RN,5 ⭐,Jan 21 2025,"Efficiency with processing and decision making, payment and folowwup"
8550,kyle brodnick,1 ⭐,Jan 21 2025,"Absolutely the worst experience. I booked a non refundable rate with an Airbnb in New Orleans. Shortly afterwards, there was a terrorist attack, which killed dozens of people My girlfriend who lives in New Orleans immediately alerted me and said it wasn’t a good idea to go. I felt ok about it, since I bought the full Allianz package. They denied my claim, citing it wasn’t covered, even with safety being a number one priority. Now I’m completely out of $700. Where is consumer protection!? This is completely ridiculous. DO NOT USE ALLIANZ!!!"
8551,MJ,1 ⭐,Jan 21 2025,Completely screwed me out of a refund. They made it seem like my trip would be covered and that was not at all true. Was eventually told I needed a better excuse even though I paid for insurance to cover my trip. I’ve had a similar experience with this company years ago and forgot about it but will never book with this company again.
8552,PA,1 ⭐,Jan 21 2025,"If i could give you 0 stars, I would! This is by far the WORST service I have ever received from a company. I have tried to get someone there to take ownership of this matter and help me, but everyone just keeps blowing me off. They say dhat my claims rep will call me back, well.....she never does. I caught her in a lie and I still can't get anyone else to help with my claims. I will never use Allianz for my insurance needs again! I recommend you consider other companies as well. They will do everything possible to avoid paying a claim."
8553,BR,5 ⭐,Jan 21 2025,N/A
8554,JO,4 ⭐,Jan 21 2025,This is my first travel insurance policy. It's an annual policy. Signing up was easy. That's about all I can say at this point.
8555,JA,5 ⭐,Jan 21 2025,N/A
8556,MM,5 ⭐,Jan 21 2025,Everything went great and fast with refund
8557,GI,5 ⭐,Jan 21 2025,The money for my cancelled airfare was in the bank the same day I filed the claim.
8558,AM,1 ⭐,Jan 21 2025,Got insurance for a refund but was told me reason doesn’t fit qualifications
8559,LA,3 ⭐,Jan 21 2025,"Online application process was easy and quick.However price for our trip seemed very high, much more than we paid for a similar trip a year ago."
8560,SC,5 ⭐,Jan 21 2025,Very happy with how easy it was to make a claim.
8561,TH,1 ⭐,Jan 21 2025,We bought the Allianz insurance and cancelled the trip and have not been any help at all
8562,MA,5 ⭐,Jan 21 2025,Easy to file a claim and the company reimbursed me for the tickets very quickly.
8563,AN,5 ⭐,Jan 21 2025,N/A
8564,DE,5 ⭐,Jan 21 2025,"great, i was refunded my expenses"
8565,VG,4 ⭐,Jan 21 2025,I’m happy to have received my refund. I would have appreciated better communication from the customer service team regarding my claim.
8566,ND,1 ⭐,Jan 21 2025,Because of the wildfires in los Angeles I was forced to cancel my vacation. It’s been over a week and I still haven’t received a refund.
8567,TZ,5 ⭐,Jan 21 2025,They followed through!
8568,EB,1 ⭐,Jan 21 2025,It’s bad enough to get a text message at 3am that your flight has been cancelled that same dayHaving to pay full price for a same day flight on a another airline having to fly in separate seatsBUT WORSE OF ALL IS THE WASTE OF MONEY WITH YOUR INSURANCE HAVING TO JUMP THRU HOOPS TO FILE A CLAIMNEVER NEVER WILL I PURCHASE ANOTHER WHAT YOU CALL INSURANCE ——ITS A BIG JOKE
8569,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8570,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8571,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8572,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8573,SM,1 ⭐,Jan 21 2025,I asked a question 4 days ago and still haven’t gotten an answer from you guys. Ca someone please assist me if I should file another claim for my other damaged baggage or not. As well as what’s the status of my other claims?
8574,MP,5 ⭐,Jan 21 2025,I was given easy to follow directions to file my claim.  It was processed in a timely manner.  No confusion at all.
8575,KM,5 ⭐,Jan 21 2025,Very easy to work with every step of the way.  Very professional!
8576,AB,5 ⭐,Jan 21 2025,The required documentation from my husband’s emergency surgery and required follow up care was clearly laid out. Our lost expenditures were quickly replaced. The App was user friendly although the App was a little difficult to find with the name change.
8577,LC,3 ⭐,Jan 21 2025,N/A
8578,JH,3 ⭐,Jan 21 2025,N/A
8579,TY,2 ⭐,Jan 21 2025,"Still waiting, submitted Jan 13"
8580,LY,5 ⭐,Jan 21 2025,I submitted a claim and got a quick response. I appreciate how easy the website is to navigate.
8581,WB,5 ⭐,Jan 21 2025,Sasha and Yoko are very helpful and arw always following up and keeping me updated with details.
8582,AN,1 ⭐,Jan 21 2025,I could never get a straight — or the same — answer as I was seeking clarification on what was needed to process our claim. This happened repeatedly over a month.Very frustrating.
8583,JK,1 ⭐,Jan 21 2025,"Where's the refund? I sent all the information there is to know about my cancelled trip. You did nothing.  And this was after I bargained for credits for the big ticket items, the airfare and 6 days of hotel. The hotel went the extra mile for me which they did not need to do. All that was left was one night at the airport hotel, less than I paid you for the coverage. I don't know how you could have been worse."
8584,DL,5 ⭐,Jan 21 2025,Nothing never got any type of conformation. Please confirm
8585,SY,5 ⭐,Jan 21 2025,Allianz reimbursed us for our accident related healthcare and airline costs without giving us the deny claim attitude that othe insurance companies have.
8586,JC,5 ⭐,Jan 21 2025,Helpful and informed customer service. Easy to make the changes to the policies.
8587,Celia Espinoza,5 ⭐,Jan 21 2025,"Great customer service, submitting a claim was easy and steps very clear and the review was quick"
8588,DH,2 ⭐,Jan 21 2025,"Filing the claim went smoothly, but communication of the claim status since then has not been good."
8589,NF,5 ⭐,Jan 21 2025,The claims process was easy and fast!
8590,JA,5 ⭐,Jan 21 2025,Process was simple and the refund came quickly!
8591,TL,4 ⭐,Jan 21 2025,N/A
8592,ME,5 ⭐,Jan 21 2025,"Our entire household was quite ill with the COVID-19 virus, and Allianz gave us the total of our money back without needing or asking for documentation, which we did not have. Since most people nowadays do not go to the doctor when they test positive for COVID-19, we performed home tests. This was a no-hassle, kind handling of our situation."
8593,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8594,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8595,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8596,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8597,CE,5 ⭐,Jan 21 2025,Quick and easy claim and payment process.
8598,AM,5 ⭐,Jan 21 2025,Got my refund quickly with no issues.  Thought it would be harder.
8599,VM,5 ⭐,Jan 21 2025,From the time I used the website I never had a question. Every plan was described simply and clearly. You choose the plan that is right for you. It’s confirmed and it is done thank you. Your reputation speaks for itself!
8600,FI,5 ⭐,Jan 21 2025,"Very easy, user friendly App to navigate. Easy to make a claim using the App also. Quick response greatly appreciated."
8601,DH,1 ⭐,Jan 21 2025,We had to wait 6 months to get reimbursed when we had to cancelled our trip. Our son was diagnosed with cancer and died 31 days later. They kept asking for information already sent and wanted medical records I had no access to. It put a lot of stress on us as we were mourning our loss.
8602,FI,5 ⭐,Jan 21 2025,N/A
8603,ME,5 ⭐,Jan 21 2025,i am a repeat customer. and i rely on allianz because it’s easier to apply on their website for my travel insurance.
8604,DB,5 ⭐,Jan 21 2025,"Your company trusted what I said, and guided me through the process. Though this took a few phone calls everyone was helpful in someway or another."
8605,AS,1 ⭐,Jan 21 2025,N/A
8606,EG,4 ⭐,Jan 21 2025,Have not received my refund when the status of claim shows complete. Resolved!
8607,VC,5 ⭐,Jan 21 2025,My claim for a delayed flight was paid quickly and efficiently.  Will use then again for travel needs.
8608,MF,5 ⭐,Jan 21 2025,"I was so nervous when my issue arose the DAY OF the event! I called support & was directed to the website to fill out a claim. In 1 business day, I received an email stating my claim was approved. The next day, my refund hit my account. It was so easy and fast. I highly recommend it."
8609,AA,5 ⭐,Jan 21 2025,Easy to aply
8610,AA,5 ⭐,Jan 21 2025,I ended up getting sick and couldn’t make it to my event and it was really easy to get my money back and it came within 4 days of me filing a claim
8611,AG,5 ⭐,Jan 21 2025,"It was very easy to make a claim, after missing my concert because I fell down the stairs."
8612,SG,5 ⭐,Jan 21 2025,Great service after a trip that had a very long delay and caused us to miss our flights.
8613,WS,3 ⭐,Jan 21 2025,"I like that Allianz handled my claim directly with no unexpected delay and didn't bother me with questions.I did NOT like that the response was just a check in an envelope with no explanation of how the benefit was determined.  They paid about half what my expenses came to.  It was an exact round number (no cents, an even number of 10's).  Which makes me think I hit a cap on what they cover.  Would have appreciated being told that rather than just a check with no explanation.  Nonetheless I didn't dispute or question.  Thoughts of ""half a loaf"" in my head.  Still they DID pay my claim which is more than might have occurred!"
8614,JB,5 ⭐,Jan 21 2025,Decisions were made within 48 hours.
8615,ER,4 ⭐,Jan 21 2025,"The whole process was easy, albeit the judgement of checking the death certificate was a bit slower than I thought. It took 5 business days, but the information provided should've been a day or two faster."
8616,DC,5 ⭐,Jan 21 2025,Allianz handled the claim quickly and professionally. That's all one could ask for.
8617,DS,5 ⭐,Mar 18 2025,"I incurred a ""burn"" on my leg from a motorcycle accident while visiting friends in Australia.  It required an emergency room visit and some followup which cost over $1,000 (AUS).  I paid the full costwhile in Australia and filed a claim the day after I returned to the States. I included full documentation with some some photos of the nasty injury. Allianz made this claim process simple. Within two days I was advised my claim was fully approved and a day later my full claim was paid to my bank account! These guys are great! I will not travel abroad without some level of additional medical coverage."
8618,NR,5 ⭐,Mar 18 2025,"The policy was very easy to buy. I was planning on 3 international trips in one year, so the young man suggested that I purchase the 1-year plan, being much more cost effective. Unfortunately, I had to go to the emergency room in Switzerland. I did need to pay the bill, then be reimbursed, but it was very easy and surprisingly fast! My friend in Australia travels frequently. She pays a much higher premium for her travel insurance. I am very pleased with your company!"
8619,JY,5 ⭐,Mar 18 2025,We have purchased travel insurance with Allianz for every of our trips since Covid. The company has excellent customer service. Quick response to all our issues. It is a great peace of mind when we travel around the world knowing that Allianz will always be there to assist us.
8620,DA,5 ⭐,Mar 18 2025,My husband had unexpected open heart surgery that caused us to cancel a trip to see family in December.  We were able to get credits for our air but needed to cancel a non-refundable condo in theCA wine country.  Allianz reimbursed the fees that were assessed.Then a month later he needed another procedure that caused us to cancel a cruise!  Once again Allianz reimbursed the cancelation fees.We are sold on the Alliance annual plan and have already renewed it for this next year.
8621,GR,5 ⭐,Jan 20 2025,After a wait time I received my payment
